"COMMON_NAME","SPECIES_CODE","YEAR","STRATUM","BIOMASS","stratum_resid_mean","stratum_resid_sd","n","stratum_resid_se","weighted_resid_mean","weighted_resid_se"
"Pacific cod",21720,2006,20,16815.93,-0.0115386967710212,0.136766784656978,150,0.0111669612056901,-0.000374801567974298,0.000362726801168064
"Pacific cod",21720,2006,30,89440.66,-0.00218120531109979,0.14210967906949,728,0.00526693512505938,-0.000376838520015639,0.000909948287511279
"Pacific cod",21720,2006,40,168139.46,-0.0020025254105542,0.104585727697199,1008,0.00329414078777985,-0.000650386370577141,0.00106988119094146
"Pacific cod",21720,2006,50,20832.61,0.0105906041957539,0.10796806724016,49,0.0154240096057372,0.000426175195197895,0.000620675665236804
"Pacific cod",21720,2006,60,191467.65,0.00164177697443214,0.0914606224843179,282,0.00544640081077003,0.000607202170252232,0.0020143213383212
"Pacific cod",21720,2007,10,45535.64,0.0103138467119078,0.109734904351564,210,0.00757242781507415,0.00110843416100918,0.000813812528580006
"Pacific cod",21720,2007,20,19839.68,-0.0171099094809081,0.1197610104184,172,0.00913169143519709,-0.000801161663154347,0.000427586195344763
"Pacific cod",21720,2007,30,67629.53,-0.00421479410743451,0.0988949324574983,720,0.00368559652675361,-0.000672745060858255,0.000588277101203183
"Pacific cod",21720,2007,40,140784.82,0.00322294779660444,0.104147484093013,1200,0.00300647889882617,0.00107089498687444,0.00099896845499291
"Pacific cod",21720,2007,50,13792.63,-0.00802288434797833,0.0880595947442628,37,0.014476908198477,-0.000261165257209381,0.000471260121580162
"Pacific cod",21720,2007,60,136121.36,0.0128079474199953,0.106099148656399,368,0.00553080045351087,0.00411475138453666,0.00177685526629748
"Pacific cod",21720,2008,10,41713.03,-0.00395474201912052,0.109590418997858,319,0.00613588548694149,-0.000409213414960816,0.000634905296421388
"Pacific cod",21720,2008,20,39060.76,-0.0260048094524037,0.087541365218025,121,0.00795830592891137,-0.00251973188301679,0.000771118789414011
"Pacific cod",21720,2008,30,59309.8,-0.0150289918551351,0.105019943483625,456,0.00491800944999371,-0.002211140172429,0.000723562057128337
"Pacific cod",21720,2008,40,143585.77,0.0036552548859381,0.0973581588262809,816,0.00340821727055192,0.00130193419609826,0.00121394396580511
"Pacific cod",21720,2008,50,14679.61,-0.0415937423441837,0.0826160431594814,43,0.0125988284683577,-0.00151461579401099,0.000458780179631474
"Pacific cod",21720,2008,60,104776.31,-0.00547907741116888,0.0841357658598411,350,0.00449724585459082,-0.00142406726104259,0.00116887937617512
"Pacific cod",21720,2009,10,40031.2,-0.0128660780093741,0.0975839865664477,191,0.00706092945626783,-0.00122253815522285,0.000670931395358785
"Pacific cod",21720,2009,20,24163.26,-0.0311192818906186,0.108494561398188,123,0.00978262515393072,-0.00178485412235858,0.000561084889261076
"Pacific cod",21720,2009,30,120025.52,-0.057571068442208,0.0783637059922594,710,0.00294093748032098,-0.0164019513219612,0.000837870734352938
"Pacific cod",21720,2009,40,123136.67,-0.0100012794059767,0.0940627722008971,1008,0.00296269884372492,-0.00292321392010046,0.000865949460012757
"Pacific cod",21720,2009,50,18631.22,-0.0300320022115249,0.0652582511465014,62,0.00828780618341601,-0.00132813803565365,0.000366520705039645
"Pacific cod",21720,2009,60,95303.31,-0.00061841387342401,0.120909666262805,330,0.00665585807044347,-0.000139895853236778,0.00150566955853069
"Pacific cod",21720,2010,10,220444.63,0.0327075243633679,0.11323107815196,312,0.00641044746714479,0.00838190230136953,0.00164279459920998
"Pacific cod",21720,2010,20,10948.75,-0.066193322164776,0.0969984876227941,108,0.00933368382333446,-0.000842508157629783,0.000118799064689957
"Pacific cod",21720,2010,30,172659.21,-0.0446637526303124,0.0906678075415386,422,0.00441363981408836,-0.00896479485577051,0.000885894560362346
"Pacific cod",21720,2010,40,233688.7,-0.00719119981893251,0.100377214203752,909,0.00332930203941359,-0.00195359468943606,0.00090445363047811
"Pacific cod",21720,2010,50,25817.51,0.0247790853808535,0.0973801461850427,43,0.0148503330719991,0.000743695276224556,0.000445703398098005
"Pacific cod",21720,2010,60,196651.43,-0.0189312484760383,0.0836618663995175,400,0.00418309331997587,-0.00432784562966456,0.00095629097923737
"Pacific cod",21720,2011,10,226506.48,0.00723654472500246,0.103017440655722,397,0.00517029713767273,0.0018293001250279,0.00130698082576597
"Pacific cod",21720,2011,20,96112.99,-0.0150552410679304,0.0923278048569409,129,0.0081290099465349,-0.00161488977383874,0.000871952496466877
"Pacific cod",21720,2011,30,210658.94,-0.00749251089411233,0.0840778298000993,342,0.00454640834525416,-0.00176149072225344,0.00106886145818405
"Pacific cod",21720,2011,40,176273.4,-0.00732802833119449,0.0950163204363622,198,0.00675251586083555,-0.00144160740193218,0.00132838963042849
"Pacific cod",21720,2011,50,18405.53,-0.0365514850268708,0.0658508543368385,33,0.0114631623656369,-0.000750803755973328,0.000235464724706128
"Pacific cod",21720,2011,60,168081.67,0.00713271315091377,0.088614576079728,344,0.00477777774246207,0.0013379756067055,0.00089622979901495
"Pacific cod",21720,2012,10,338652.1,-0.0389447149756339,0.0984939931375447,415,0.0048348799674062,-0.0148077057211917,0.00183833621068813
"Pacific cod",21720,2012,20,143838.07,-0.0201700234051503,0.128327493243337,168,0.00990068104984233,-0.00325735971865666,0.0015989113642173
"Pacific cod",21720,2012,30,96168.63,-0.0320173629398349,0.0986259383515387,304,0.00565658550639776,-0.00345704044460596,0.000610763756863287
"Pacific cod",21720,2012,40,165163.22,-0.0472852712283696,0.0945003159340976,693,0.00358977015982256,-0.0087684877162451,0.000665679919620768
"Pacific cod",21720,2012,50,16054.13,-0.0426058226622887,0.0849558252659564,17,0.0206048141813562,-0.000767964602928817,0.000371399188008479
"Pacific cod",21720,2012,60,130789.14,-0.0234545432434378,0.0840561277383025,346,0.00451888542269683,-0.00344416648357549,0.000663572662849649
"Pacific cod",21720,2013,10,240724.61,0.0161439332880554,0.0931918863880754,359,0.00491847964613428,0.00490713118533634,0.00149502753915894
"Pacific cod",21720,2013,20,110962.81,0.00738843142071224,0.0972449130137304,289,0.00572028900080767,0.00103520775113596,0.000801481014735202
"Pacific cod",21720,2013,30,97076.75,-0.0276493764097476,0.0880166796232354,402,0.00438987298286859,-0.00338920931656034,0.000538102494304703
"Pacific cod",21720,2013,40,133152.69,-0.0335094564919922,0.0823046217860462,675,0.00316790636958161,-0.0056339780526844,0.000532623230205092
"Pacific cod",21720,2013,50,34622.85,-0.021599674405201,0.064583991325066,107,0.00624357010221499,-0.000944295328496395,0.00027295661823688
"Pacific cod",21720,2013,60,175418.34,-0.000652657206806455,0.0852927863249708,326,0.00472393052754493,-0.000144563267974895,0.00104634841632995
"Pacific cod",21720,2014,10,256372.43,-0.0286288721317202,0.0884503172645157,440,0.00421670342593096,-0.00679779124387633,0.00100123642646255
"Pacific cod",21720,2014,20,291426.31,0.0517254587488435,0.0921585869931419,271,0.00559823547469708,0.013961284377361,0.00151102685919482
"Pacific cod",21720,2014,30,147467.36,0.00139208123151703,0.0960122033511338,432,0.00461938928752218,0.000190130919523176,0.000630917731657783
"Pacific cod",21720,2014,40,214228.24,-0.00776161537106844,0.091777080985692,660,0.00357241803227939,-0.00154000135193606,0.000708812320164443
"Pacific cod",21720,2014,50,35032.75,0.0288573939707968,0.0764188386158657,29,0.0141906220798707,0.00093631849795437,0.000460434575773158
"Pacific cod",21720,2014,60,135184.43,-0.0311107647784048,0.10667853137943,222,0.00715979422966439,-0.00389519878738789,0.000896436394282864
"Pacific cod",21720,2015,10,300095.64,-0.017360253827609,0.0925629013336884,505,0.00411899504789391,-0.00472641009957622,0.00112141561913738
"Pacific cod",21720,2015,20,203032.44,-0.0359193402979634,0.0900550847976371,258,0.00560658468698751,-0.00661621227590611,0.00103271257557192
"Pacific cod",21720,2015,30,143002.76,-0.0255394642366445,0.083510760428313,750,0.00304938181873312,-0.00331338458287652,0.000395614199729265
"Pacific cod",21720,2015,40,321956.14,-0.056323725317918,0.094758331265992,1011,0.00298017540497649,-0.016451432839493,0.000870470751857076
"Pacific cod",21720,2015,50,15719.92,-0.057506780308426,0.0859812572680537,16,0.0214953143170134,-0.000820134402229236,0.000306555968940767
"Pacific cod",21720,2015,60,118453.88,-0.0237869390756192,0.080929772465677,422,0.00393959968355889,-0.00255625100516659,0.000423367025872337
"Pacific cod",21720,2016,10,143653.35,0.0151657217142029,0.104726354187349,379,0.00537943147660986,0.00230633009053518,0.000818078092047432
"Pacific cod",21720,2016,20,79452.49,0.0170446496113402,0.090765632544031,129,0.00799146834366107,0.00143363374405471,0.000672166277586313
"Pacific cod",21720,2016,30,174282.5,0.00443370708358721,0.0975694581638141,548,0.00416796068707649,0.000818019022914396,0.000768988808802722
"Pacific cod",21720,2016,40,402233.12,0.00411386384109668,0.0851517820657752,1176,0.00248307638987887,0.00175174289889394,0.00105732994610292
"Pacific cod",21720,2016,50,19278.55,-0.0372086282207807,0.0833089534150184,72,0.00981805431555228,-0.000759382613862477,0.000200374485857125
"Pacific cod",21720,2016,60,125720.51,-0.0184325263921518,0.0843595529215578,350,0.00450920777619848,-0.00245320376759314,0.000600135069392352
"Pacific cod",21720,2017,10,133460.52,-0.0472766599409287,0.166071668816652,247,0.0105668872429995,-0.0105465339693282,0.00235727387251135
"Pacific cod",21720,2017,20,52149.73,-0.0348634797764153,0.103232792505836,117,0.00954387504331096,-0.00303901576878481,0.000831930344817577
"Pacific cod",21720,2017,30,80719.65,0.000349928329016985,0.0933583418363088,536,0.00403246618885092,4.72137536684285e-05,0.000544076742376102
"Pacific cod",21720,2017,40,194211.18,-0.0236190270834817,0.0886335412555709,852,0.0030365350890175,-0.00766736941093795,0.000985740698568201
"Pacific cod",21720,2017,50,23351.1,-0.0235820556997477,0.0844457711926987,66,0.0103945558830089,-0.000920447794147199,0.000405717218018346
"Pacific cod",21720,2017,60,114367.65,-0.0306694270894223,0.0805504302035842,520,0.00353237003843423,-0.00586298816529863,0.000675273250798291
"Pacific cod",21720,2018,10,85589.37,0.0141186595273952,0.0866019422280677,222,0.00581234179196627,0.00250522696455358,0.00103134687511811
"Pacific cod",21720,2018,20,34766.08,0.00732406088877927,0.0803848492189324,116,0.00746354588001048,0.00052788759182211,0.000537941084991341
"Pacific cod",21720,2018,30,97353.87,-0.0196935037129487,0.0940779614632246,514,0.00414960099180613,-0.00397475159251677,0.000837516441507858
"Pacific cod",21720,2018,40,175072.88,0.00615945244139029,0.0840438278021416,867,0.00285427803560547,0.00223560341774706,0.00103597418639369
"Pacific cod",21720,2018,50,20506.9,-0.00914186365602714,0.0856232908162398,59,0.0111472029859606,-0.000388658827342609,0.000473914182456347
"Pacific cod",21720,2018,60,69065.27,-0.0258654884486282,0.0859190504338973,458,0.00401473357141936,-0.00370351561941149,0.000574844295674448
"Pacific cod",21720,2019,10,70745.68,0.00788088928438472,0.123790690649383,253,0.00778265404079996,0.00115939055416171,0.00114493875698654
"Pacific cod",21720,2019,20,23356.2,-0.000793517935645668,0.110002352772832,121,0.0100002138884392,-3.85401622807516e-05,0.000485697737618338
"Pacific cod",21720,2019,30,115263.07,0.0229673730076018,0.0898410545073564,596,0.00368003298127587,0.00550498465269674,0.00088205669305916
"Pacific cod",21720,2019,40,165477.54,-0.0140808260889295,0.0972421774958429,894,0.00325226492823997,-0.00484531254972192,0.00111912752648872
"Pacific cod",21720,2019,50,16340.56,0.00428961694843473,0.0616273860809277,54,0.00838642500443174,0.000145760568881733,0.000284969519242508
"Pacific cod",21720,2019,60,89706.56,-0.0171562907749648,0.0926360809776657,612,0.00374459163347242,-0.00320038486126124,0.000698527119443465
"walleye pollock",21740,1999,10,104336.85,-0.0138897774677267,0.151421919925183,125,0.0135435882494496,-0.000402706636304154,0.000392669564368259
"walleye pollock",21740,1999,20,32757.5,0.011667945270996,0.113875454059869,37,0.0187210093263801,0.000106208899979296,0.000170410278834574
"walleye pollock",21740,1999,30,449294.7,-0.111734680703764,0.098930755917123,606,0.00401878724673794,-0.0139500275593181,0.000501743885550316
"walleye pollock",21740,1999,40,584776.43,-0.0211818363978105,0.0911505443565729,486,0.00413467265649127,-0.00344198716652249,0.000671872351109533
"walleye pollock",21740,1999,50,63413.46,-0.106635533597901,0.0936841370356473,79,0.0105402889087502,-0.00187905362482032,0.000185733286198235
"walleye pollock",21740,1999,60,2364109.28,-0.0442839865899211,0.0917096623094368,594,0.00376289302362656,-0.0290917626791876,0.00247198139237603
"walleye pollock",21740,2000,10,236607.51,-0.00257925662709188,0.124272528036885,37,0.0204302777591406,-0.000122420000210831,0.000969688157940803
"walleye pollock",21740,2000,20,81585.52,0.0111185933771372,0.103734688199303,86,0.0111859991059248,0.000181966829976377,0.000183069991713989
"walleye pollock",21740,2000,30,1431036.5,-0.0426945800514502,0.102915121753636,748,0.00376294952820603,-0.0122561128975839,0.00108021051360679
"walleye pollock",21740,2000,40,1237579.72,-0.0372905295149389,0.0971373782250457,852,0.0033278717431024,-0.00925765580667282,0.000826169313419168
"walleye pollock",21740,2000,50,160512.37,-0.0512259960053315,0.0833344980064792,119,0.007639260907314,-0.00164940844645035,0.000245973967277284
"walleye pollock",21740,2000,60,1837741.99,-0.0253144818139776,0.0872534198157269,402,0.00435180504367532,-0.00933217503811111,0.0016042914367257
"walleye pollock",21740,2001,10,196979.95,0.00935217701330395,0.127986552572967,129,0.0112685876210361,0.000444357000711006,0.000535412855253879
"walleye pollock",21740,2001,20,81975.08,0.0337103761458036,0.0985811554022711,39,0.0157856184145381,0.000666565348690516,0.000312133753633355
"walleye pollock",21740,2001,30,1025505.89,-0.0224396016051944,0.0903543018308069,750,0.00329927261869088,-0.00555073618564934,0.000816119298065001
"walleye pollock",21740,2001,40,863026.45,-0.0351755088100157,0.101350134993187,1278,0.00283503813157117,-0.00732254045739108,0.000590174303626998
"walleye pollock",21740,2001,50,132735.69,-0.00717845683312302,0.0969308206962729,119,0.00888563376479844,-0.00022983496046737,0.000284494193186016
"walleye pollock",21740,2001,60,1845523.17,-0.0470562724158568,0.0973927425416915,358,0.00514736638735543,-0.0209476017631923,0.00229140507047959
"walleye pollock",21740,2002,10,83330.54,0.0284878811172131,0.116555792673502,96,0.0118959257756544,0.000499174955486576,0.000208444713564392
"walleye pollock",21740,2002,20,67893.15,0.0124436322794996,0.158112681068428,65,0.0196114644315106,0.000177648510750933,0.00027997833523596
"walleye pollock",21740,2002,30,1024385.95,-0.0191122733636274,0.110774555404843,1166,0.00324407391172234,-0.00411684394916498,0.000698783750107648
"walleye pollock",21740,2002,40,1949065.82,0.0248257111218916,0.0919722278823528,1071,0.00281036010226963,0.0101745836443486,0.0011517995915963
"walleye pollock",21740,2002,50,334179.45,0.0624187697232466,0.117346641178715,58,0.0154083688612469,0.00438614907013799,0.00108274166653322
"walleye pollock",21740,2002,60,1296813.4,-0.00127985686388481,0.079548383431891,274,0.00480569359199055,-0.000349001533113187,0.00131045469114886
"walleye pollock",21740,2003,10,353616.57,-0.0193920176200568,0.128045073868395,48,0.0184817144665808,-0.000845920993047241,0.000806211636205176
"walleye pollock",21740,2003,20,52999.81,0.0638996398404348,0.131451000205571,198,0.00934181580316311,0.000417779303519775,6.10772972993483e-05
"walleye pollock",21740,2003,30,3119710.74,0.0291593671148891,0.116413697969164,940,0.0037969961636625,0.011221905837238,0.00146126399949255
"walleye pollock",21740,2003,40,2044482.44,0.00940142627672792,0.106036090992539,1203,0.00305717919536407,0.002371107957676,0.000771042786998504
"walleye pollock",21740,2003,50,127234.69,0.053472163163371,0.07743889306647,57,0.0102570319561839,0.000839281186399077,0.000160990942573579
"walleye pollock",21740,2003,60,2408314.16,-0.01271229197255,0.0813376579931862,150,0.00664119196521053,-0.00377668876887798,0.00197302855858982
"walleye pollock",21740,2004,10,106987.12,-0.0379157827267006,0.144942978912247,154,0.0116798380881735,-0.00108332193857395,0.000333713929397521
"walleye pollock",21740,2004,20,45835.91,-0.0531662240904438,0.130330600818888,169,0.0100254308322222,-0.000650800219766893,0.000122719879030128
"walleye pollock",21740,2004,30,1263992.38,0.0219161878710052,0.123229783100285,746,0.0045117629165555,0.00739801974206263,0.00152298891233463
"walleye pollock",21740,2004,40,1284032.04,-0.0777211369970665,0.114812561521599,579,0.00477144722348246,-0.026651460998552,0.00163618346947359
"walleye pollock",21740,2004,50,135824.94,0.00667685687915474,0.118464519191703,107,0.011452397335987,0.000242190779162418,0.00041541478037963
"walleye pollock",21740,2004,60,907828.9,-0.00631602334599582,0.116667497260549,542,0.00501129810558365,-0.00153127695319066,0.00121495518212629
"walleye pollock",21740,2005,10,76708.83,-0.0623372171432482,0.148433229539299,78,0.0168067536911262,-0.00101072630135946,0.000272502186888708
"walleye pollock",21740,2005,20,44565.2,-0.0567239196721625,0.156404833027962,85,0.0169644860169031,-0.000534321797004824,0.000159800216667032
"walleye pollock",21740,2005,30,1210210.75,-0.0315897922567974,0.151516533972869,574,0.0063241779385012,-0.00808069237832832,0.00161772942510701
"walleye pollock",21740,2005,40,1110237.57,-0.0216088161589699,0.126347225823283,1071,0.00386074373386291,-0.00507093089418508,0.000905998946473992
"walleye pollock",21740,2005,50,286890.62,0.0158540867991474,0.108489296978509,104,0.0106382508136419,0.000961387294868907,0.00064510049058229
"walleye pollock",21740,2005,60,2002455.16,0.01890772492234,0.113686718298976,464,0.00527777340019189,0.00800281676235349,0.00223385169862794
"walleye pollock",21740,2006,10,81407.73,0.0187704690338546,0.131559814536719,66,0.0161938937242892,0.000536999755176376,0.00046328714267135
"walleye pollock",21740,2006,20,34105.59,-0.061522347646784,0.211198094935085,60,0.0272655568144772,-0.000737380730540273,0.000326793384379204
"walleye pollock",21740,2006,30,679440.17,-0.0216730340966054,0.121839930276115,688,0.00464510379413294,-0.00517492728742526,0.00110912363585245
"walleye pollock",21740,2006,40,680772.02,-0.0524844827156331,0.120285241897597,909,0.00398960963738379,-0.0125564229750239,0.000954476895269108
"walleye pollock",21740,2006,50,235136.06,0.0020932513026007,0.111103728646882,63,0.0139977540824596,0.000172971250376982,0.00115667384183847
"walleye pollock",21740,2006,60,1134691.45,-0.030362792708093,0.100939949609987,610,0.00408693909818098,-0.0121074536449845,0.00162970600750805
"walleye pollock",21740,2007,10,24554.71,0.110980113111043,0.159045744339682,20,0.0355637095875581,0.000655346571382679,0.000210006590284654
"walleye pollock",21740,2007,20,14976.41,-0.0271672980151712,0.210413840431257,13,0.0583582992878613,-9.78464845870667e-05,0.000210184849027253
"walleye pollock",21740,2007,30,1076927.84,0.022350050271526,0.121135310837697,538,0.0052225140885144,0.0057883684502966,0.00135256231703868
"walleye pollock",21740,2007,40,415995.48,0.0107634714560352,0.113950204893846,471,0.0052505482870808,0.00107679253098811,0.000525272092950166
"walleye pollock",21740,2007,50,273844.32,-0.00896841366568897,0.11304936870606,65,0.0140220484429337,-0.000590623099413318,0.000923434848146353
"walleye pollock",21740,2007,60,2351935.39,-0.00896609845663995,0.0873815695177823,540,0.00376030403897596,-0.00507130755741494,0.00212686246791261
"walleye pollock",21740,2008,10,38859.51,0.0998051528772481,0.145636486042714,44,0.0219555263631597,0.00136847271399628,0.000301041959089662
"walleye pollock",21740,2008,20,12199.36,0.122341335190389,0.116611566295047,18,0.0274856097640041,0.000526618511865651,0.000118311859921379
"walleye pollock",21740,2008,30,593574.72,0.0108845158358197,0.121828368213979,566,0.00512082826879076,0.00227966152786109,0.00107251028628474
"walleye pollock",21740,2008,40,619006.46,0.0153329092148592,0.130109189145217,681,0.00498579496119177,0.00334892640552117,0.00108896884238174
"walleye pollock",21740,2008,50,104261.94,0.00725269847476121,0.0897935009153033,42,0.0138554379960555,0.000266815639372847,0.000509720286948795
"walleye pollock",21740,2008,60,1466191.3,-0.0159875018532768,0.0848380138650189,572,0.00354725556197464,-0.00827098254271241,0.0018351390415394
"walleye pollock",21740,2009,10,20864.51,0.139524532880995,0.108033460074555,30,0.0197241210160559,0.00130471418488217,0.000184443122242382
"walleye pollock",21740,2009,20,7042.68,0.0186733706000283,0.188636005516474,42,0.0291071675746597,5.89409714135193e-05,9.18744006475152e-05
"walleye pollock",21740,2009,30,329627.98,0.0135007015733049,0.125445849749896,402,0.00625667031507381,0.00199451369925948,0.000924323420335407
"walleye pollock",21740,2009,40,316732.19,0.0339425007359555,0.149924038436314,579,0.00623063040707138,0.004818286908184,0.000884465324274819
"walleye pollock",21740,2009,50,142474.77,0.00614784527582906,0.0982530875630448,60,0.0126844190615044,0.000392570363931787,0.000809962968133835
"walleye pollock",21740,2009,60,1414482.95,0.0226850407076997,0.0903519638287197,568,0.00379108418652792,0.0143811592961734,0.00240335409991822
"walleye pollock",21740,2010,10,27735.26,0.081596538755347,0.142842656570013,50,0.0202010022206714,0.000637317230593161,0.000157781775880058
"walleye pollock",21740,2010,20,8932.22,0.0986095949617189,0.102992539179141,33,0.0179286998012303,0.00024804488064571,4.50982706505928e-05
"walleye pollock",21740,2010,30,578741.82,0.0636748219597375,0.106155221891974,510,0.0047006322342672,0.0103777758719628,0.000766112982845786
"walleye pollock",21740,2010,40,810264.35,0.0788026529492377,0.0947626937830505,693,0.00359973707012819,0.0179812240238671,0.000821389588580092
"walleye pollock",21740,2010,50,155991.24,0.0290718128186321,0.0910936165859704,42,0.0140560501993776,0.00127709735701223,0.000617469047136671
"walleye pollock",21740,2010,60,1969315.86,0.0345258919733305,0.0881696298315348,624,0.0035296100116504,0.0191474951374283,0.00195746399795547
"walleye pollock",21740,2011,10,43559.2,0.0847797288167943,0.143897306321824,62,0.0182749761778569,0.00125369580943077,0.000270244566376671
"walleye pollock",21740,2011,20,28098.22,0.0114175984179402,0.113953812113597,38,0.0184857493443356,0.000108911522342872,0.000176334026565243
"walleye pollock",21740,2011,30,791954.67,0.00905467822067821,0.102194806594813,680,0.00391899193501251,0.00243440931704643,0.00105364655126416
"walleye pollock",21740,2011,40,645119.91,-0.0140272856836074,0.0923311391013456,1023,0.00288675799101385,-0.00307209289355989,0.0006322241458292
"walleye pollock",21740,2011,50,152436.69,-0.0195685227462569,0.0801697781074165,66,0.00986821751872416,-0.00101266968100908,0.000510679565156552
"walleye pollock",21740,2011,60,1284471.82,-0.016566865584328,0.0888790336841895,706,0.00334500655890042,-0.00722412389310778,0.00145861881245745
"walleye pollock",21740,2012,10,55944.06,0.00939968172432923,0.128020682729353,93,0.0132751263916749,0.00016026228704205,0.000226337675965717
"walleye pollock",21740,2012,20,34697.57,-0.029584233014948,0.173062443168754,48,0.0249794120375237,-0.000312840939624688,0.000264146876112783
"walleye pollock",21740,2012,30,1092290.56,-0.0270030801888616,0.0968035377076875,714,0.00362278134803792,-0.00898908926185002,0.00120599223073488
"walleye pollock",21740,2012,40,1335705.99,-0.0142340620355244,0.0939794202662323,978,0.00300513048581695,-0.00579433945661806,0.00122331531946379
"walleye pollock",21740,2012,50,200645.55,-0.0172613894449746,0.0961993600197656,84,0.010496210692783,-0.00105552734743008,0.000641839260155612
"walleye pollock",21740,2012,60,561939.62,-0.036270390413933,0.0849432570708681,634,0.00337352770125222,-0.0062116373170565,0.000577747587496945
"walleye pollock",21740,2013,10,52504.87,0.0613066106927447,0.110371776047588,52,0.0153058114578311,0.000748933972175843,0.000186978892536372
"walleye pollock",21740,2013,20,29197.15,0.0228054154013095,0.0804800168285871,31,0.0144546377296183,0.000154922709807648,9.81938547031138e-05
"walleye pollock",21740,2013,30,633484.5,0.0172073948197836,0.0969231514935544,652,0.00379580356265462,0.00253622484789544,0.000559469426613399
"walleye pollock",21740,2013,40,1435016.48,0.0188649914572766,0.0936085623996933,951,0.00303546561122106,0.00629868860044191,0.00101348853964399
"walleye pollock",21740,2013,50,358441.69,0.00884579815372374,0.205228052118059,120,0.0187346722629845,0.00073772105381261,0.00156243245940048
"walleye pollock",21740,2013,60,1789325.15,0.00666590797811796,0.0808927841334293,654,0.00316315817022703,0.00277514204074362,0.00131688184843456
"walleye pollock",21740,2014,10,128221.72,0.0530074296212362,0.1135995927148,135,0.00977709623823038,0.00103721358387541,0.000191311616156673
"walleye pollock",21740,2014,20,71191.03,0.0646533862575797,0.0976898393689487,83,0.0107228529268444,0.000702403075993592,0.000116494515062765
"walleye pollock",21740,2014,30,1894005.06,0.0297786810980828,0.0830430901142161,750,0.00303230491336603,0.00860709201680714,0.00087644336316957
"walleye pollock",21740,2014,40,2592236.12,0.0465586325636268,0.0834030096340555,1128,0.00248328847406143,0.0184180915093082,0.000982362063507112
"walleye pollock",21740,2014,50,442429.56,0.00672882417420281,0.0867716421598894,151,0.00706137609383389,0.000454310911945168,0.000476763863897151
"walleye pollock",21740,2014,60,1424765.32,0.00881072770492292,0.0914915023328705,700,0.00345805374640659,0.00191568883121193,0.000751873756809015
"walleye pollock",21740,2015,10,425756.09,-0.00905867424621795,0.0978145597261846,194,0.00702267611870163,-0.00064881812577738,0.00050299187645255
"walleye pollock",21740,2015,20,392873.87,-0.0390406621655019,0.101421351178471,118,0.00933659216078529,-0.00258028562401241,0.000617076483682934
"walleye pollock",21740,2015,30,1063290.27,-0.0441018056773092,0.0945553969333617,794,0.00335564547226738,-0.00788870423685753,0.000600240608018629
"walleye pollock",21740,2015,40,2315437.81,-0.0421733138230305,0.08806552597803,1191,0.00255182009191817,-0.016427380294672,0.000993986843657343
"walleye pollock",21740,2015,50,140687.86,-0.0822745377004359,0.10037554018455,119,0.00920141068255715,-0.00194724024598798,0.000217775240089183
"walleye pollock",21740,2015,60,1606278.98,-0.00609497494809471,0.101616709374297,786,0.00362454798867587,-0.00164698773037976,0.000979427498284939
"walleye pollock",21740,2016,10,493942.68,-0.0288694790330633,0.110368989088049,185,0.00811448946032458,-0.00303502836033512,0.000853070663780258
"walleye pollock",21740,2016,20,433059.91,-0.0184748286772974,0.129838014653026,116,0.0120551570196153,-0.00170284709992122,0.0011111382697244
"walleye pollock",21740,2016,30,894958.8,0.0285512956900981,0.118273862251104,660,0.00460380384421948,0.0054384622405835,0.00087693440051213
"walleye pollock",21740,2016,40,1486375.01,0.00401405438472738,0.0999665194225951,1005,0.00315334537755024,0.00126986893850074,0.000997578747949104
"walleye pollock",21740,2016,50,50618.12,0.0267734602327181,0.121512895704864,62,0.0154321531866786,0.000288441514748795,0.000166256942595765
"walleye pollock",21740,2016,60,1339475.33,-0.0103619565289969,0.105970134976484,628,0.00422866874349979,-0.00295409010759708,0.00120555113974088
"walleye pollock",21740,2017,10,320148.65,-0.116571725326246,0.116529977554245,165,0.0090718464489146,-0.00795996290142743,0.000619460344939649
"walleye pollock",21740,2017,20,118327.17,-0.0977304437326747,0.0927248662621881,89,0.00982881616617927,-0.00246649643943247,0.000248057198471639
"walleye pollock",21740,2017,30,1715067.08,-0.0159868122105367,0.117657998161601,550,0.00501695389860409,-0.00584802376667381,0.00183521675547089
"walleye pollock",21740,2017,40,1206756.19,-0.0219313454439917,0.105145926353289,936,0.00343680211698853,-0.00564483114449121,0.000884586295764405
"walleye pollock",21740,2017,50,254639.05,0.0306094416397451,0.119862502650729,83,0.0131566189039696,0.00166244221049049,0.000714554642019217
"walleye pollock",21740,2017,60,1073561.16,0.00922523145643671,0.110403438532711,636,0.00437778109985511,0.00211237104880034,0.00100241366268019
"walleye pollock",21740,2018,10,465086.37,-0.0364136880570825,0.106666447701134,168,0.00822949510442061,-0.00561594525628703,0.00126920387522568
"walleye pollock",21740,2018,20,148306.67,-0.073621030559351,0.106054533086741,84,0.011571498230076,-0.00362065514902061,0.000569082018144692
"walleye pollock",21740,2018,30,499639.1,-0.047133629731633,0.0941342529330317,556,0.00399218156207459,-0.00780929608782795,0.000661441268837494
"walleye pollock",21740,2018,40,515435.05,-0.0485622170866306,0.113682609244961,888,0.00381493857836426,-0.00830036212028651,0.000652057784153186
"walleye pollock",21740,2018,50,99103.09,-0.0133571682608745,0.104035485086076,56,0.0139023264735331,-0.000438961244864861,0.000456876967943522
